treeID,X_segmented,Y_segmented,Z_segmented,Point_count,H_segmented_m,Wood_points,Foliage_points,Wood_fraction,Valid_QSM_points,Eligible_for_QSM,X_root,Y_root,Z_root,DBH_cm,H_m,BA_m2,Total_wood_length_m,Volume_total_m3,Volume_Arbor_m3,Stem_length_m,Stem_volume_m3,Branch_count,Branch_length_total_m,Branch_volume_total_m3,B1_primary_count,B1_primary_length_m,B1_primary_volume_m3,B2_secondary_count,B2_secondary_length_m,B2_secondary_volume_m3,B3_tertiary_plus_count,B3_tertiary_plus_length_m,B3_tertiary_plus_volume_m3,Max_branch_order,Stem_volume_pct,Branch_volume_pct,B1_volume_pct,B2_volume_pct,B3_volume_pct,QSM_note,R,G,B,QSM_status,X_tree,Y_tree,Z_tree
206,19.81,8.42,8.05,646,1.97474495848161,210,436,0.325077399380805,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,237,159,NOT_ELIGIBLE,19.81,8.42,8.05
207,18.1,7.53,8.35,322,1.66066666666667,50,272,0.15527950310559,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,91,43,NOT_ELIGIBLE,18.1,7.53,8.35
208,12.8,2.01,7.05,4810,13.2296089293654,1681,3129,0.34948024948025,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,61,238,NOT_ELIGIBLE,12.8,2.01,7.05
209,23.18,33.95,8.25,3,0.789695817490493,1,2,0.333333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,232,12,NOT_ELIGIBLE,23.18,33.95,8.25
210,24.07,25.78,7.48,61612,22.9750381679389,34992,26620,0.567941310134389,61612,TRUE,22.8516869631053,25.7629971373795,7.976213637762,26.326590965815,21.154,0.0544351135453853,748.06723384355,0.784501954874311,0.785,22.0706923709543,0.510390190590315,1095,725.996541472596,0.274111764283996,53,127.195973014186,0.208588410275841,277,263.325649083423,0.0541179012342443,765,335.474919374987,0.011405452773911,8,65.0591355979587,34.9408644020413,26.5886412366251,6.89837684890343,1.45384631651279,"",242,38,159,OK,22.8516869631053,25.7629971373795,7.976213637762
211,24.67,31.07,7.52,9805,17.8473451327434,3835,5970,0.391126976032636,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,204,224,NOT_ELIGIBLE,24.67,31.07,7.52
212,20.83,8.62,7.4,616,1.82223404255319,260,356,0.422077922077922,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,214,63,NOT_ELIGIBLE,20.83,8.62,7.4
213,20.89,7.42,7.43,106705,22.3477680448493,67975,38730,0.637036689939553,106705,TRUE,20.5233333333333,7.96333333333335,7.7543137254902,30.50215547463,20.406,0.0730719912404248,886.55415329864,0.773889739178249,0.774,18.8058237542765,0.542699919516137,1237,867.748329544364,0.231189819662112,40,102.276768435043,0.147148216966348,177,189.414798424698,0.0572618753958361,1020,576.056762684622,0.0267797272999275,10,70.1262585665499,29.8737414334501,19.0141062113831,7.39922917916437,3.46040604290263,"",126,24,217,OK,20.5233333333333,7.96333333333335,7.7543137254902
214,18.26,8.44,8.25,305,1.07061538461538,18,287,0.059016393442623,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,249,89,NOT_ELIGIBLE,18.26,8.44,8.25
215,25.18,20.55,7.25,51488,17.153829787234,25966,25522,0.504311684275948,51488,TRUE,24.90125,19.76875,7.55543103448276,11.0515531273171,14.375,0.00959260392366441,164.875324280045,0.118522803958709,0.119,14.9647530142621,0.0926507184628339,247,149.910571265783,0.0258720854958752,27,40.2539887304252,0.0191375047750886,100,64.3341153893206,0.00517089308888069,120,45.3224671460375,0.00156368763190592,6,78.1712171567519,21.828782843248,16.1466858156306,4.36278329247267,1.31931373514473,"",239,16,28,OK,24.90125,19.76875,7.55543103448276
216,24.92,19.02,7.34,3107,3.75666666666667,2276,831,0.732539427100097,3107,TRUE,24.6605405405405,17.952972972973,7.71567567567568,2.40852314037973,3.094,0.000455608195781514,11.3810744754032,0.0017134352414033,0.002,4.38108704044223,0.0014006702613079,16,6.99998743496096,0.000312764980095403,10,5.05236096319507,0.000249847093097524,5,1.79818133733338,5.99835387762545e-05,1,0.14944513443252,2.93434822162406e-06,4,81.7463203430293,18.2536796569708,14.5816478534024,3.50077652932643,0.171255274241986,Small tree allometry,35,110,251,OK,24.6605405405405,17.952972972973,7.71567567567568
217,23.44,21.63,7.68,626,1.14446280991736,110,516,0.175718849840256,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,223,28,NOT_ELIGIBLE,23.44,21.63,7.68
218,20.14,8.63,7.82,69,0.794597156398105,2,67,0.0289855072463768,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,42,222,NOT_ELIGIBLE,20.14,8.63,7.82
219,18.605,7.67,7.72,204,1.00519475357711,46,158,0.225490196078431,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,206,164,NOT_ELIGIBLE,18.605,7.67,7.72
220,19.16,6.61,7.31,237,1.83691358024691,8,229,0.0337552742616034,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,139,46,NOT_ELIGIBLE,19.16,6.61,7.31
221,24.005,32.965,7.56,40,2.28097591888467,4,36,0.1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,60,204,NOT_ELIGIBLE,24.005,32.965,7.56
222,24.94,30.8,6.69,6236,11.4794509803922,1773,4463,0.284316869788326,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,233,55,NOT_ELIGIBLE,24.94,30.8,6.69
223,16.39,26.19,12.29,407,0.753376623376623,80,327,0.196560196560197,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,47,114,NOT_ELIGIBLE,16.39,26.19,12.29
224,24.58,10.28,6.12,1055,4.04081395348837,672,383,0.63696682464455,1055,TRUE,24.3297222222222,10.3266666666667,6.70444444444444,2.22825546930161,3.206,0.000389959804264899,4.02368659219931,0.0011609222016182,0.001,3.66310458438817,0.00115251615890793,1,0.360582007811136,8.40604271026581e-06,1,0.360582007811136,8.40604271026581e-06,0,0,0,0,0,0,2,99.2759167928265,0.724083207173463,0.724083207173463,0,0,Small tree allometry,63,180,235,OK,24.3297222222222,10.3266666666667,6.70444444444444
225,21.41,6.8,7.16,3063,5.69565096952909,875,2188,0.285667646098596,3063,TRUE,21.2632524919232,6.83016376419843,7.36707875876427,3.77970439602611,3.893,0.0011220328005372,27.4357640841873,0.00532230454540973,0.005,5.76975733658738,0.00380912034795608,36,21.6660067475999,0.00151318419745365,17,13.44564396955,0.00120125390280478,15,7.01154133103823,0.000286054649731037,4,1.20882144701171,2.5875644917835e-05,4,71.5690039052968,28.4309960947032,22.5701835089616,5.37463888603946,0.486173699702167,Small tree allometry,245,251,44,OK,21.2632524919232,6.83016376419843,7.36707875876427
226,16.29,1.28,6.42,13818,19.1301709401709,6579,7239,0.476118106817195,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,23,233,NOT_ELIGIBLE,16.29,1.28,6.42
227,25.47,24.53,6.42,1694,4.58020733652313,414,1280,0.244391971664699,1694,TRUE,25.0528501140095,24.4402551640108,6.94857673424666,2.51410453502589,1.931,0.000496428314622639,12.6263593653308,0.00193148072221162,0.002,4.03631100235954,0.00152867034381364,18,8.59004836297121,0.00040281037839799,10,6.62380982003865,0.000356504702129422,7,1.79083142396791,4.28615656954898e-05,1,0.175407118964651,3.44411057307811e-06,4,79.1449961800936,20.8550038199064,18.457585314194,2.21910398600363,0.178314519708717,Small tree allometry,53,245,138,OK,25.0528501140095,24.4402551640108,6.94857673424666
228,25.68,23.38,5.96,44975,15.3505217391304,23364,21611,0.519488604780434,44975,TRUE,25.4316632464405,23.4143763747347,6.68767204414454,11.2978220377621,12.252,0.0100248836383332,173.873329754556,0.0697774143374681,0.07,14.2381084663855,0.0582380885124272,281,159.635221288171,0.0115393258250409,49,56.3462078745182,0.00721106862854396,128,66.3286515407158,0.00314735600995932,104,36.9603618729368,0.00118090118653762,5,83.4626634784249,16.5373365215751,10.3343878488657,4.51056554594815,1.69238312676128,No valid measure,219,66,38,OK,25.4316632464405,23.4143763747347,6.68767204414454
229,27.08,17.08,6.37,28938,25.2429423076923,14880,14058,0.514202778353722,28938,TRUE,26.4287755102041,17.5865306122449,6.75632911392405,15.6609577217261,19.904,0.0192631149241212,322.286393427882,0.207908830168485,0.208,23.785330939981,0.187730662007763,465,298.501062487901,0.0201781681607219,30,43.5193010663809,0.0120308622836462,83,65.2464580648672,0.00351085226556272,352,189.735303356653,0.0046364536115129,8,90.294703623521,9.70529637647901,5.7866047699353,1.68864990617166,2.23004170037204,"",44,73,249,OK,26.4287755102041,17.5865306122449,6.75632911392405
230,21.635,7.765,7.1,16,1.02994397759104,2,14,0.125,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,248,25,NOT_ELIGIBLE,21.635,7.765,7.1
231,15.16,1.26,6.39,3461,11.467372085657,1628,1833,0.470384281999422,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,39,189,NOT_ELIGIBLE,15.16,1.26,6.39
232,26.14,19.1,6.84,493,2.55197718631179,73,420,0.148073022312373,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,208,205,NOT_ELIGIBLE,26.14,19.1,6.84
233,20.37,0.86,3.57,539,7.26007673667205,215,324,0.398886827458256,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,171,23,NOT_ELIGIBLE,20.37,0.86,3.57
234,25.285,30.975,6.44,128,1.90067415730337,23,105,0.1796875,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,36,230,NOT_ELIGIBLE,25.285,30.975,6.44
235,25.18,30.35,6.47,78,2.17503448275862,8,70,0.102564102564103,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,207,68,NOT_ELIGIBLE,25.18,30.35,6.47
236,25.17,27.74,6.18,243,3.66278637770898,17,226,0.0699588477366255,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,24,59,NOT_ELIGIBLE,25.17,27.74,6.18
237,27.79,20.63,5.92,5879,15.8890540540541,2407,3472,0.409423371321653,5879,TRUE,26.4901960784314,20.6798039215686,6.26235294117647,12.1191635832596,12.208,0.0115354668777867,72.9841483052847,0.0734628790355243,0.073,14.620086786227,0.0681423684095515,114,58.3640615190577,0.00532051062597277,29,26.9552543221825,0.00383293592961982,41,20.2035733340508,0.00120458746311264,44,11.2052338628245,0.000282987233240307,5,92.757552255201,7.24244774479903,5.21751390626323,1.63972264486142,0.385211193674377,No valid measure,52,138,234,OK,26.4901960784314,20.6798039215686,6.26235294117647
238,25.6,25.56,6.29,166,1.70945727482679,25,141,0.150602409638554,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,222,40,NOT_ELIGIBLE,25.6,25.56,6.29
239,26.31,16.97,6.35,217,1.48127320954907,26,191,0.119815668202765,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,13,252,NOT_ELIGIBLE,26.31,16.97,6.35
240,25.68,30.59,5.63,25,1.532,3,22,0.12,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,207,149,NOT_ELIGIBLE,25.68,30.59,5.63
241,24.95,27.22,6.26,3,0.584905290659699,1,2,0.333333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,105,49,NOT_ELIGIBLE,24.95,27.22,6.26
242,25.315,25.795,6.32,2,0.7,2,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,54,219,NOT_ELIGIBLE,25.315,25.795,6.32
243,21.27,4.99,5.61,768,6.15762085708254,292,476,0.380208333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,215,27,NOT_ELIGIBLE,21.27,4.99,5.61
244,26.27,32.23,6.15,95,3.14005697675899,8,87,0.0842105263157895,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,13,130,NOT_ELIGIBLE,26.27,32.23,6.15
245,25.4,24.215,6.07,4,0.400231884057969,1,3,0.25,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,209,248,NOT_ELIGIBLE,25.4,24.215,6.07
246,25.85,31.29,5.75,21,2.82,1,20,0.0476190476190476,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,187,22,NOT_ELIGIBLE,25.85,31.29,5.75
247,28.04,26.58,5.14,12941,19.1106666666667,5638,7303,0.435669577312418,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,38,240,NOT_ELIGIBLE,28.04,26.58,5.14
248,23,4.11,5.01,5267,10.1622610415293,1773,3494,0.33662426428707,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,213,76,NOT_ELIGIBLE,23,4.11,5.01
249,18.28,2.65,5.63,3,0.806357430964939,2,1,0.666666666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,30,25,NOT_ELIGIBLE,18.28,2.65,5.63
250,18.16,2.91,5.36,17,0.641680327868853,9,8,0.529411764705882,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,82,211,NOT_ELIGIBLE,18.16,2.91,5.36
251,21.34,5.04,5.36,1,0.252354570637119,1,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,238,36,NOT_ELIGIBLE,21.34,5.04,5.36
252,28,21.55,4.75,125,2.2673051948052,20,105,0.16,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,54,204,NOT_ELIGIBLE,28,21.55,4.75
253,29.34,18.68,4.5,765,10.5598525073746,490,275,0.640522875816993,765,TRUE,28.2918181818182,18.5881818181818,4.94545454545455,7.37079375039484,8.755,0.00426695830611828,19.982622475581,0.0208463344455505,0.021,10.5005181841962,0.0200655408906497,12,9.48210429138477,0.000780793554900788,7,8.08999520468212,0.000753459558124084,5,1.39210908670265,2.7333996776704e-05,0,0,0,3,96.2545283107677,3.74547168923236,3.61435033143155,0.131121357800811,0,No valid measure,55,240,214,OK,28.2918181818182,18.5881818181818,4.94545454545455
254,25,6.79,4.93,15,0.635825358851674,8,7,0.533333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,150,62,NOT_ELIGIBLE,25,6.79,4.93
255,28.3,23.21,3.76,12663,19.6179166666667,5630,7033,0.444602384900892,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,37,230,NOT_ELIGIBLE,28.3,23.21,3.76
256,29.03,13.42,3.58,99745,20.2700572840616,34411,65334,0.344989723795679,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,246,58,NOT_ELIGIBLE,29.03,13.42,3.58
257,27.89,9.34,4.01,61850,20.6262857142857,23880,37970,0.386095392077607,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,64,110,NOT_ELIGIBLE,27.89,9.34,4.01
258,21.46,4.12,4.82,11,0.554877402253148,3,8,0.272727272727273,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,164,248,NOT_ELIGIBLE,21.46,4.12,4.82
259,22.56,2.72,4.61,452,5.69312737281701,132,320,0.292035398230089,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,210,36,NOT_ELIGIBLE,22.56,2.72,4.61
260,29.96,22.24,3.26,38856,23.2117338003503,13548,25308,0.348672019765287,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,22,248,NOT_ELIGIBLE,29.96,22.24,3.26
261,28.71,7.01,3.5,18778,13.2623529411765,6404,12374,0.341037384172968,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,230,153,NOT_ELIGIBLE,28.71,7.01,3.5
262,29.61,17.25,3.7,19,0.487635807192044,1,18,0.0526315789473684,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,76,33,NOT_ELIGIBLE,29.61,17.25,3.7
263,30.67,17.41,3.52,126,4.37904958677686,45,81,0.357142857142857,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,62,221,NOT_ELIGIBLE,30.67,17.41,3.52
264,30.63,24.38,2.41,3243,15.0327972027972,1383,1860,0.426456984273821,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,233,63,NOT_ELIGIBLE,30.63,24.38,2.41
265,29.39,6.985,3.53,240,3.35440703329592,17,223,0.0708333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,59,158,NOT_ELIGIBLE,29.39,6.985,3.53
266,18.755,0.88,3.68,26,1.13957497048406,2,24,0.0769230769230769,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,213,226,NOT_ELIGIBLE,18.755,0.88,3.68
267,24.36,2.2,3.66,1213,8.53264073054791,430,783,0.354492992580379,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,200,70,NOT_ELIGIBLE,24.36,2.2,3.66
268,29.7,16.68,3.46,42,0.671327205289469,1,41,0.0238095238095238,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,65,225,NOT_ELIGIBLE,29.7,16.68,3.46
269,20.84,0.89,3.43,1,0.312945804195804,1,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,233,65,NOT_ELIGIBLE,20.84,0.89,3.43
270,30.57,25.785,1.88,142,3.01323275862069,21,121,0.147887323943662,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,45,62,NOT_ELIGIBLE,30.57,25.785,1.88
271,30.105,21.475,2.98,12,0.779863013698632,5,7,0.416666666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,116,251,NOT_ELIGIBLE,30.105,21.475,2.98
272,23.06,1.01,2.83,12,0.686062176165804,6,6,0.5,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,238,49,NOT_ELIGIBLE,23.06,1.01,2.83
273,30.98,20.56,2.08,1732,9.9089898989899,640,1092,0.369515011547344,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,21,207,NOT_ELIGIBLE,30.98,20.56,2.08
274,31.24,17.07,2.75,73,3.39666666666667,8,65,0.10958904109589,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,223,181,NOT_ELIGIBLE,31.24,17.07,2.75
275,28.33,4.11,2.09,2735,8.28396722046455,636,2099,0.23254113345521,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,118,38,NOT_ELIGIBLE,28.33,4.11,2.09
276,29.14,14.21,4.89,65,2.01630350194553,16,49,0.246153846153846,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,23,245,NOT_ELIGIBLE,29.14,14.21,4.89
277,33.1,19.93,1.5,1779,8.18490099009901,560,1219,0.314783586284429,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,228,37,NOT_ELIGIBLE,33.1,19.93,1.5
278,31.77,17.23,2.59,33,1.82894117647059,7,26,0.212121212121212,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,53,129,NOT_ELIGIBLE,31.77,17.23,2.59
279,31.135,17.165,2.55,4,0.623249185667753,2,2,0.5,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,164,208,NOT_ELIGIBLE,31.135,17.165,2.55
280,28.92,4.29,2.25,144,3.2700234241908,32,112,0.222222222222222,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,219,46,NOT_ELIGIBLE,28.92,4.29,2.25
281,31.07,17.085,2.38,2,0.408850889192887,2,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,43,224,NOT_ELIGIBLE,31.07,17.085,2.38
282,29.38,4.95,2.15,437,4.19901618398637,43,394,0.0983981693363844,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,224,98,NOT_ELIGIBLE,29.38,4.95,2.15
283,29.24,4.41,1.9,3,0.828533083617327,1,2,0.333333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,43,22,NOT_ELIGIBLE,29.24,4.41,1.9
284,32.92,14.585,1.49,130,1.79219991494622,47,83,0.361538461538462,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,69,244,NOT_ELIGIBLE,32.92,14.585,1.49
285,29.38,4.36,1.74,1,0.563962340464753,1,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,205,47,NOT_ELIGIBLE,29.38,4.36,1.74
286,24.32,1.21,2.73,19,1.91504089331772,10,9,0.526315789473684,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,42,183,NOT_ELIGIBLE,24.32,1.21,2.73
287,21.35,2.2,4.46,67,2.96238095238095,4,63,0.0597014925373134,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,224,213,NOT_ELIGIBLE,21.35,2.2,4.46
288,5.125,19.835,19.12,48,1.06060606060606,31,17,0.645833333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,157,29,NOT_ELIGIBLE,5.125,19.835,19.12
292,1.015,14.33,18.57,66,1.54006410256411,15,51,0.227272727272727,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,21,219,NOT_ELIGIBLE,1.015,14.33,18.57
293,8.39,23.21,18.66,45,1.05720588235294,36,9,0.8,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,245,46,NOT_ELIGIBLE,8.39,23.21,18.66
295,25.415,25.955,6,2,0.653581962563811,1,1,0.5,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,49,95,NOT_ELIGIBLE,25.415,25.955,6
296,6.16,17.38,17.47,4267,3.05666666666667,2184,2083,0.511835012889618,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,139,252,NOT_ELIGIBLE,6.16,17.38,17.47
297,3.03,13.54,17.43,49,0.8965,19,30,0.387755102040816,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,218,52,NOT_ELIGIBLE,3.03,13.54,17.43
298,3.05,13.37,17.26,71,1.18371134020619,8,63,0.112676056338028,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,35,238,NOT_ELIGIBLE,3.05,13.37,17.26
299,2.93,13.32,17.16,15,0.639333333333333,9,6,0.6,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,240,155,NOT_ELIGIBLE,2.93,13.32,17.16
300,10.455,20.03,16.82,144,1.48954128440367,51,93,0.354166666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,85,27,NOT_ELIGIBLE,10.455,20.03,16.82
302,3.51,12.9,16.89,49,1.19107744107744,3,46,0.0612244897959184,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,63,232,NOT_ELIGIBLE,3.51,12.9,16.89
303,3.21,12.92,16.98,82,1.07824120603015,7,75,0.0853658536585366,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,236,33,NOT_ELIGIBLE,3.21,12.92,16.98
304,10.49,19.51,16.72,287,1.59236111111111,232,55,0.808362369337979,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,47,139,NOT_ELIGIBLE,10.49,19.51,16.72
305,6.55,15.26,16.84,85,1.3525,68,17,0.8,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,207,234,NOT_ELIGIBLE,6.55,15.26,16.84
306,5.99,14.79,16.73,155,1.39876543209876,28,127,0.180645161290323,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,204,13,NOT_ELIGIBLE,5.99,14.79,16.73
308,10.7,19.47,16.64,245,1.58553191489362,63,182,0.257142857142857,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,35,214,NOT_ELIGIBLE,10.7,19.47,16.64
309,5.1,13.145,16.49,116,1.58743315508021,59,57,0.508620689655172,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,227,92,NOT_ELIGIBLE,5.1,13.145,16.49
310,2.2,11.13,16.41,41,1.21640449438202,10,31,0.24390243902439,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,16,21,NOT_ELIGIBLE,2.2,11.13,16.41
311,11.31,20.01,15.83,732,1.81411111111111,315,417,0.430327868852459,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,103,233,NOT_ELIGIBLE,11.31,20.01,15.83
312,6.39,14.58,16.34,196,1.45909090909091,132,64,0.673469387755102,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,252,64,NOT_ELIGIBLE,6.39,14.58,16.34
313,3.36,10.38,16.46,86,2.2002752293578,18,68,0.209302325581395,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,13,219,NOT_ELIGIBLE,3.36,10.38,16.46
314,11.03,19.98,16.29,137,1.16111111111111,10,127,0.072992700729927,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,241,202,NOT_ELIGIBLE,11.03,19.98,16.29
315,11.085,19.85,15.98,86,1.09917525773196,33,53,0.383720930232558,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,132,25,NOT_ELIGIBLE,11.085,19.85,15.98
316,2.76,10.175,16.25,56,1.90846786316336,4,52,0.0714285714285714,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,18,254,NOT_ELIGIBLE,2.76,10.175,16.25
317,11.95,23.74,15.87,63,1.96571428571428,8,55,0.126984126984127,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,252,33,NOT_ELIGIBLE,11.95,23.74,15.87
318,12.05,19.86,15.8,241,1.34851851851852,100,141,0.4149377593361,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,42,103,NOT_ELIGIBLE,12.05,19.86,15.8
319,11.87,20.1,15.69,356,0.855504587155965,126,230,0.353932584269663,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,167,232,NOT_ELIGIBLE,11.87,20.1,15.69
321,12.21,24.44,15.76,91,2.12974683544304,10,81,0.10989010989011,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,237,62,NOT_ELIGIBLE,12.21,24.44,15.76
322,17.755,17.56,12.08,258,0.684444444444445,110,148,0.426356589147287,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,53,209,NOT_ELIGIBLE,17.755,17.56,12.08
324,31.09,17.19,2.47,2,0.426579804560261,1,1,0.5,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,206,125,NOT_ELIGIBLE,31.09,17.19,2.47
325,12.18,23.17,15.24,103,0.872105263157895,37,66,0.359223300970874,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,84,48,NOT_ELIGIBLE,12.18,23.17,15.24
326,12.77,21,15.49,60,0.976468531468534,44,16,0.733333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,76,253,NOT_ELIGIBLE,12.77,21,15.49
